seq	start	end	strand	locus_tag	com_id	type	description
FQ312003.1	4831720	4832749	-1	SL1344_4484	rsmC	CDS	conserved hypothetical protein
FQ312003.1	4832851	4833289	1	SL1344_4485	holD	CDS	DNA polymerase III, psi subunit
FQ312003.1	4833233	4833680	1	SL1344_4486	rimI	CDS	ribosomal-protein-alanine acetyltransferase
FQ312003.1	4833701	4834379	1	SL1344_4487	yjjG	CDS	conserved hypothetical protein
FQ312003.1	4834470	4836060	1	SL1344_4488	prfC	CDS	peptide chain release factor 3
FQ312003.1	4836461	4837079	1	SL1344_4489	osmY	CDS	Putative periplasmic protein
FQ312003.1	4837492	4838566	1	SL1344_4490	yjjU	CDS	conserved hypothetical protein
FQ312003.1	4838562	4839336	1	SL1344_4491	yjjV	CDS	conserved hypothetical protein
FQ312003.1	4839368	4840232	-1	SL1344_4492	yjjW	CDS	conserved hypothetical protein
FQ312003.1	4840203	4841751	-1	SL1344_4493	yjjI	CDS	conserved hypothetical protein
FQ312003.1	4841992	4842790	1	SL1344_4494	deoC	CDS	deoxyribose-phosphate aldolase
FQ312003.1	4842913	4844236	1	SL1344_4495	deoA	CDS	thymidine phosphorylase
FQ312003.1	4844287	4845511	1	SL1344_4496	deoB	CDS	phosphopentomutase
FQ312003.1	4845720	4846440	1	SL1344_4497	deoD	CDS	purine nucleoside phosphorylase
FQ312003.1	4846477	4847050	-1	SL1344_4498	stjA	CDS	hypothetical fimbrial protein
FQ312003.1	4847046	4849455	-1	SL1344_4499	stjB	CDS	fimbrial usher protein
FQ312003.1	4849468	4850089	-1	SL1344_4500	stjC	CDS	fimbrial chaperone
FQ312003.1	4850253	4850943	-1	SL1344_4501	SL1344_4501	CDS	hypothetical outer membrane protein
FQ312003.1	4850990	4851680	-1	SL1344_4502	SL1344_4502	CDS	hypothetical outer membrane protein
FQ312003.1	4851992	4853009	-1	SL1344_4503	lplA	CDS	lipoate-protein ligase A
FQ312003.1	4853042	4853687	-1	SL1344_4504	smp	CDS	hypothetical membrane protein
FQ312003.1	4853803	4854772	1	SL1344_4505	serB	CDS	hypothetical phosphoserine phosphatase
FQ312003.1	4854855	4856238	1	SL1344_4506	radA	CDS	hypothetical DNA repair protein
FQ312003.1	4856361	4857621	1	SL1344_4507	nadR	CDS	conserved hypothetical transcriptional regulator
FQ312003.1	4857738	4859406	-1	SL1344_4508	yjjK	CDS	conserved hypothetical ABC transporter
FQ312003.1	4859578	4861552	1	SL1344_4509	slt	CDS	lytic murein transglycosylase
FQ312003.1	4861609	4861936	1	SL1344_4510	trpR	CDS	probable trp operon repressor
FQ312003.1	4862037	4862553	-1	SL1344_4511	yjjX	CDS	conserved hypothetical protein
FQ312003.1	4862601	4863249	1	SL1344_4512	gpmB	CDS	probable phosphoglycerate mutase 2
FQ312003.1	4863245	4864115	-1	SL1344_4513	rob	CDS	right origin-binding protein
FQ312003.1	4864326	4864800	1	SL1344_4514	creA	CDS	expressed protein of unknown function
FQ312003.1	4864812	4865502	1	SL1344_4515	creB	CDS	hypothetical two-component response regulator
FQ312003.1	4865699	4866926	1	SL1344_4516	creC	CDS	two-component sensor kinase
FQ312003.1	4866983	4868333	1	SL1344_4517	creD	CDS	inner membrane protein
FQ312003.1	4868390	4869476	-1	SL1344_4518	sthE	CDS	hypothetical fimbrial subunit
FQ312003.1	4869516	4870074	-1	SL1344_4519	sthD	CDS	hypothetical fimbrial subunit
FQ312003.1	4870091	4872629	-1	SL1344_4520	sthB	CDS	Outer membrane fimbrial usher protein
FQ312003.1	4872674	4873358	-1	SL1344_4521	sthA	CDS	hypothetical fimbrial chaperone protein
FQ312003.1	4873428	4873974	-1	SL1344_4522	SL1344_4522	CDS	hypothetical fimbrial protein
FQ312003.1	4874312	4874984	-1	SL1344_4523	SL1344_4523	CDS	hypothetical transcriptional regulator protein
FQ312003.1	4875183	4875683	-1	SL1344_4523A	SL1344_4523A	pseudo	hypothetical secreted protein (pseudogene)
FQ312003.1	4875949	4876666	-1	SL1344_4525	arcA	CDS	global response regulator
FQ312003.1	4876761	4876902	1	SL1344_4526	yjjY	CDS	conserved hypothetical protein
FQ312003.1	4877301	4877988	1	SL1344_4527	lasT	CDS	hypothetical RNA methyltransferase
HE654724.1	20	584	-1	SL1344_P1_0001	finO	CDS	conjugative transfer regulatory protein
HE654724.1	638	1334	-1	SL1344_P1_0002	traX	CDS	conjugative transfer, fimbrial acetylation protein
HE654724.1	1398	6657	-1	SL1344_P1_0003	traI	CDS	conjugative transfer, oriT nicking-unwinding protein
HE654724.1	6653	7373	-1	SL1344_P1_0004	trbH	CDS	conjugative transfer protein
HE654724.1	7372	9535	-1	SL1344_P1_0007	traD	CDS	conjugative transfer, DNA transport protein
HE654724.1	9911	10643	-1	SL1344_P1_0008	traT	CDS	conjugative transfer, surface exclusion protein
HE654724.1	10678	11173	-1	SL1344_P1_0009	traS	CDS	conjugative transfer, surface exclusion protein
HE654724.1	11188	14011	-1	SL1344_P1_0010	traG	CDS	conjugative transfe: assembly and aggregate stability protein
HE654724.1	14007	15390	-1	SL1344_P1_0011	traH	CDS	trah pilus assembly protein (trah)
HE654724.1	15379	15928	-1	SL1344_P1_0012	trbB	CDS	conjugative transfer protein
HE654724.1	15914	16208	-1	SL1344_P1_0013	traQ	CDS	conjugative transfer pilin chaperone protein
HE654724.1	16421	17171	-1	SL1344_P1_0014	traF	CDS	conjugative transfer assembly protein
HE654724.1	17182	17398	-1	SL1344_P1_0015	trbE	CDS	conjugative transfer protein
HE654724.1	17408	19235	-1	SL1344_P1_0016	traN	CDS	conjugative transfer aggregate stability protein
HE654724.1	19687	20326	-1	SL1344_P1_0017	trbC	CDS	conjugative transfer assembly protein
HE654724.1	20310	20619	-1	SL1344_P1_0018	SL1344_P1_0018	CDS	conjugative transfer protein
HE654724.1	20637	21630	-1	SL1344_P1_0019	traU	CDS	conjugative transfer assembly protein
HE654724.1	21626	22259	-1	SL1344_P1_0020	traW	CDS	conjugative transfer assembly protein
HE654724.1	22255	22642	-1	SL1344_P1_0021	trbI	CDS	conjugative transfer protein
HE654724.1	22616	25265	-1	SL1344_P1_0022	traC	CDS	conjugative transfer assembly protein
HE654724.1	25660	26128	-1	SL1344_P1_0023	SL1344_P1_0023	CDS	conjugative transfer protein
HE654724.1	26120	26342	-1	SL1344_P1_0024	traR	CDS	conjugative transfer protein
HE654724.1	26476	26992	-1	SL1344_P1_0025	traV	CDS	conjugative transfer assembly protein
HE654724.1	26988	27234	-1	SL1344_P1_0026	trbD	CDS	conjugative transfer protein
HE654724.1	27211	27808	-1	SL1344_P1_0027	traP	CDS	conjugative transfer protein
HE654724.1	27797	29219	-1	SL1344_P1_0028	traB	CDS	conjugative transfer assembly protein
HE654724.1	29218	29959	-1	SL1344_P1_0029	traK	CDS	conjugative transfer assembly protein
HE654724.1	29945	30512	-1	SL1344_P1_0030	traE	CDS	conjugative transfer assembly protein
HE654724.1	30533	30845	-1	SL1344_P1_0031	traL	CDS	conjugative transfer assembly protein
HE654724.1	30859	31222	-1	SL1344_P1_0032	traA	CDS	conjugative transfer: fimbrial subunit
HE654724.1	31263	31584	-1	SL1344_P1_0033	traY	CDS	conjugative transfer oriT nicking protein
HE654724.1	31584	32271	-1	SL1344_P1_0034	traJ	CDS	conjugative transfer regulatory protein
HE654724.1	32463	32844	-1	SL1344_P1_0035	traM	CDS	conjugative transfer protein
HE654724.1	33258	33729	1	SL1344_P1_0036	SL1344_P1_0036	CDS	putative transglycosylase
HE654724.1	35367	36105	-1	SL1344_P1_0037	psiA	CDS	Plasmid SOS inhibition
HE654724.1	36101	36536	-1	SL1344_P1_0038	psiB	CDS	plasmid sos inhibition
HE654724.1	36575	38573	-1	SL1344_P1_0039	SL1344_P1_0039	CDS	putative ParB-like nuclease domain
HE654724.1	38641	38884	-1	SL1344_P1_0040	SL1344_P1_0040	CDS	predicted protein
HE654724.1	38938	39457	-1	SL1344_P1_0041	ssbB	CDS	single-strand DNA binding protein
HE654724.1	40157	40481	-1	SL1344_P1_0042	SL1344_P1_0042	CDS	putative inner membrane protein
HE654724.1	40716	41151	-1	SL1344_P1_0043	SL1344_P1_0043	CDS	predicted protein
HE654724.1	41217	41652	-1	SL1344_P1_0044	SL1344_P1_0044	CDS	predicted protein
HE654724.1	41665	42115	-1	SL1344_P1_0044A	SL1344_P1_0044A	CDS	predicted protein
HE654724.1	42147	42885	-1	SL1344_P1_0045	SL1344_P1_0045	CDS	putative inner membrane protein
HE654724.1	42983	43397	-1	SL1344_P1_0047	SL1344_P1_0047	CDS	predicted protein
HE654724.1	43452	43674	-1	SL1344_P1_0048	SL1344_P1_0048	CDS	predicted protein
HE654724.1	43673	44354	-1	SL1344_P1_0049	SL1344_P1_0049	CDS	putative adenine-specific DNA methylase
HE654724.1	44735	45092	-1	SL1344_P1_0050	SL1344_P1_0050	CDS	predicted protein
HE654724.1	45084	45555	-1	SL1344_P1_0051	SL1344_P1_0051	CDS	predicted protein
HE654724.1	46065	46488	1	SL1344_P1_0052	samA	CDS	mutagenesis by UV and mutagens; related to umuDC operon
HE654724.1	46487	47762	1	SL1344_P1_0053	samB	CDS	mutagenesis by UV and mutagens; related to umuDC operon
HE654724.1	47843	48821	-1	SL1344_P1_0054	parB	CDS	plasmid partition protein B
HE654724.1	48817	50023	-1	SL1344_P1_0055	parA	CDS	plasmid partition protein A
HE654724.1	50437	51379	1	SL1344_P1_0056	samB2	CDS	putative transposase
HE654724.1	52552	52969	-1	SL1344_P1_0058	SL1344_P1_0058	CDS	predicted protein
HE654724.1	53054	54170	-1	SL1344_P1_0059	tlpA	CDS	alpha-helical coiled coil protein
HE654724.1	54428	54917	1	SL1344_P1_0060	SL1344_P1_0060	CDS	predicted protein
HE654724.1	55571	56312	1	SL1344_P1_0061	SL1344_P1_0061	CDS	putative carbonic anhydrase
HE654724.1	56446	57079	1	SL1344_P1_0062	rlgA	CDS	putative resolvase
HE654724.1	57062	58727	1	SL1344_P1_0063	rlgA2	CDS	putative integrase protein
HE654724.1	58659	59685	1	SL1344_P1_0064	SL1344_P1_0064	CDS	putative phosphoribulokinase / uridine kinase family
HE654724.1	59873	60869	-1	SL1344_P1_0065	SL1344_P1_0065	CDS	putative integrase protein
HE654724.1	61519	62413	1	SL1344_P1_0066	spvR	CDS	Salmonella plasmid virulence lysR family regulator
HE654724.1	62924	63692	1	SL1344_P1_0067	spvA	CDS	Salmonella plasmid virulence outer membrane protein
HE654724.1	63873	65649	1	SL1344_P1_0068	spvB	CDS	Salmonella plasmid virulence protein
HE654724.1	66046	66655	1	SL1344_P1_0069	spvC	CDS	Salmonella plasmid virulence protein
HE654724.1	66915	67566	1	SL1344_P1_0070	spvD	CDS	Salmonella plasmid virulence protein
HE654724.1	67692	67956	-1	SL1344_P1_0071	SL1344_P1_0071	CDS	putative transposase
HE654724.1	68173	68524	1	SL1344_P1_0072	SL1344_P1_0072	CDS	putative transposase
HE654724.1	68590	69151	-1	SL1344_P1_0073	SL1344_P1_0073	CDS	conserved hypothetical protein
HE654724.1	69030	69687	-1	SL1344_P1_0073A	SL1344_P1_0073A	CDS	conserved hypothetical protein
HE654724.1	69879	70365	-1	SL1344_P1_0074	SL1344_P1_0074	CDS	putative inner membrane protein
HE654724.1	71033	71585	-1	SL1344_P1_0075	SL1344_P1_0075	CDS	putative diguanylate cyclase/phosphodiesterase
HE654724.1	71593	72376	-1	SL1344_P1_0076	rsdB	CDS	resolvase
HE654724.1	72410	72932	-1	SL1344_P1_0077	SL1344_P1_0077	CDS	conserved hypothetical protein
HE654724.1	72928	73219	-1	SL1344_P1_0078	SL1344_P1_0078	CDS	conserved hypothetical protein
HE654724.1	73220	73526	-1	SL1344_P1_0079	ccdB	CDS	toxin addiction system
HE654724.1	73527	73746	-1	SL1344_P1_0080	ccdA	CDS	toxin addiction system
HE654724.1	74421	74943	1	SL1344_P1_0081	SL1344_P1_0081	CDS	exported protein
HE654724.1	75426	75723	1	SL1344_P1_0082	SL1344_P1_0082	CDS	conserved hypothetical protein
HE654724.1	76216	77206	1	SL1344_P1_0084	repA2	CDS	DNA replication
HE654724.1	78077	78287	-1	SL1344_P1_0085	SL1344_P1_0085	CDS	conserved hypothetical protein
HE654724.1	79177	79480	1	SL1344_P1_0086	pefB	CDS	fimbrial regulator
HE654724.1	79754	80273	1	SL1344_P1_0087	pefA	CDS	plasmid-encoded major fimbrial subunit
HE654724.1	80611	82909	1	SL1344_P1_0088	pefC	CDS	plasmid-encoded fimbrial usher protein
HE654724.1	82901	83594	1	SL1344_P1_0089	pefD	CDS	plasmid-encoded fimbrial chaperone
HE654724.1	83647	84166	1	SL1344_P1_0090	SL1344_P1_0090	CDS	putative outer membrane protein
HE654724.1	84418	85294	1	SL1344_P1_0091	SL1344_P1_0091	CDS	predicted protein
HE654724.1	85725	85938	1	SL1344_P1_0092	pefI	CDS	plasmid-encoded fimbriae
HE654724.1	85922	86273	1	SL1344_P1_0093	SL1344_P1_0093	CDS	putative luxR family bacterial regulatory protein
HE654724.1	86517	87171	1	SL1344_P1_0094	srgA	CDS	putative thiol-disulfide isomerase or thioredoxin
HE654724.1	87303	88203	1	SL1344_P1_0095	srgB	CDS	putative outer membrane protein
HE654724.1	88292	88850	1	SL1344_P1_0096	rcK	CDS	resistance to complement killing
HE654724.1	89116	89875	1	SL1344_P1_0097	srgC	CDS	putative bacterial regulatory protein (AraC family)
HE654724.1	89971	90112	-1	SL1344_P1_0098	SL1344_P1_0098	CDS	conserved hypothetical protein
HE654724.1	91052	91934	-1	SL1344_P1_0099	repA	CDS	DNA replication
HE654724.1	91914	91992	-1	SL1344_P1_0100	tap	CDS	plasmid replication protein
HE654724.1	91996	92119	-1	SL1344_P1_0101	repA3	CDS	plasmid replication protein
HE654724.1	92241	92487	-1	SL1344_P1_0102	repC	CDS	plasmid replication protein
HE654724.1	92686	93130	-1	SL1344_P1_0103	SL1344_P1_0103	CDS	predicted protein
HE654724.1	93463	93748	-1	SL1344_P1_0104	SL1344_P1_0104	CDS	predicted protein
HE654725.1	377	467	1	SL1344_P2_0001	repY	CDS	regulator of repZ translation
HE654725.1	454	1486	1	SL1344_P2_0002	repZ	CDS	replication initiation protein
HE654725.1	2394	2664	1	SL1344_P2_0003	yacA	CDS	conserved hypothetical plasmid protein
HE654725.1	2660	2942	1	SL1344_P2_0004	yacB	CDS	putative plasmid stabilisation protein
HE654725.1	2981	3830	1	SL1344_P2_0005	yacC	CDS	conserved hypothetical plasmid protein
HE654725.1	3970	4420	1	SL1344_P2_0006	yadA	CDS	conserved hypothetical plasmid protein
HE654725.1	4554	4788	1	SL1344_P2_0007	yaeA	CDS	putative membrane protein
HE654725.1	4896	5166	-1	SL1344_P2_0008	yaeB	CDS	conserved hypothetical plasmid protein
HE654725.1	5162	5657	-1	SL1344_P2_0009	yafA	CDS	putative membrane protein
HE654725.1	5712	6315	-1	SL1344_P2_0010	yafB	CDS	conserved hypothetical plasmid protein
HE654725.1	6668	8015	1	SL1344_P2_0011	yagA	CDS	conserved hypothetical plasmid protein
HE654725.1	8293	10174	1	SL1344_P2_0012	cib	CDS	colicin Ib protein
HE654725.1	10191	10539	-1	SL1344_P2_0013	imm	CDS	immunity protein for colicin Ib
HE654725.1	10657	10977	1	SL1344_P2_0014	ybaA	pseudo	putative membrane protein (pseudogene)
HE654725.1	11075	11759	1	SL1344_P2_0015	ybbA	pseudo	conserved hypothetical plasmid protein (pseudogene)
HE654725.1	12399	12852	1	SL1344_P2_0016	ybfA	CDS	conserved hypothetical plasmid protein
HE654725.1	12853	13639	1	SL1344_P2_0017	resA	CDS	resolvase
HE654725.1	13892	14096	1	SL1344_P2_0018	SL1344_P2_0018	CDS	hypothetical plasmid protein
HE654725.1	14222	14855	1	SL1344_P2_0019	parA	CDS	plasmid partition protein
HE654725.1	14854	15229	1	SL1344_P2_0020	SL1344_P2_0020	CDS	conserved hypothetical protein
HE654725.1	15467	16442	1	SL1344_P2_0021	stbA	CDS	plasmid stability protein
HE654725.1	16445	16838	1	SL1344_P2_0022	stbB	CDS	plasmid stability protein
HE654725.1	16978	17101	-1	SL1344_P2_0023	impC	pseudo	conserved hypothetical protein (fragment)
HE654725.1	17235	17481	1	SL1344_P2_0024	yccA	CDS	conserved hypothetical plasmid protein
HE654725.1	17494	18421	1	SL1344_P2_0025	yccB	CDS	conserved hypothetical plasmid protein
HE654725.1	18417	18730	1	SL1344_P2_0026	ycdA	pseudo	conserved hypothetical plasmid protein (pseudogene)
HE654725.1	18805	19489	1	SL1344_P2_0027	ycdB	CDS	putative DNA methylase
HE654725.1	19489	19711	1	SL1344_P2_0028	yceA	CDS	conserved hypothetical plasmid protein
HE654725.1	19724	20159	1	SL1344_P2_0029	yceB	CDS	conserved hypothetical plasmid protein
HE654725.1	20204	20981	1	SL1344_P2_0030	ycfA	CDS	conserved hypothetical plasmid protein
HE654725.1	20955	21426	1	SL1344_P2_0031	ycgA	CDS	conserved hypothetical plasmid protein
HE654725.1	21398	21824	1	SL1344_P2_0032	ycgB	CDS	conserved hypothetical plasmid protein
HE654725.1	21870	22293	1	SL1344_P2_0033	ycgC	CDS	conserved hypothetical plasmid protein
HE654725.1	22605	22898	1	SL1344_P2_0034	ychA	pseudo	conserved hypothetical plasmid protein
HE654725.1	23249	23777	1	SL1344_P2_0035	ssb	CDS	single-stranded DNA binding protein
HE654725.1	24120	26085	1	SL1344_P2_0036	ycjA	CDS	ParB-like partition protein
HE654725.1	26139	26574	1	SL1344_P2_0037	psiB	CDS	plasmid SOS inhibition protein
HE654725.1	26624	27290	1	SL1344_P2_0038	psiA	CDS	plasmid SOS inhibition protein
HE654725.1	27289	27883	1	SL1344_P2_0039	SL1344_P2_0039	CDS	conserved hypothetical plasmid protein
HE654725.1	27954	28425	1	SL1344_P2_0040	yddA	CDS	conserved hypothetical plasmid protein
HE654725.1	28330	28846	1	SL1344_P2_0041	ard	CDS	anti-restriction protein
HE654725.1	29574	30009	1	SL1344_P2_0042	ydfA	CDS	conserved hypothetical plasmid protein
HE654725.1	30102	30369	1	SL1344_P2_0043	ydfB	CDS	conserved hypothetical plasmid protein
HE654725.1	30310	31360	1	SL1344_P2_0044	ydgA	CDS	putative transposase
HE654725.1	32006	32342	1	SL1344_P2_0045	ydhA	CDS	conserved hypothetical plasmid protein
HE654725.1	32466	33315	1	SL1344_P2_0047	ydiA	CDS	conserved hypothetical plasmid protein
HE654725.1	33400	33736	-1	SL1344_P2_0047A	SL1344_P2_0047A	CDS	conserved hypothetical plasmid protein
HE654725.1	33968	34301	1	SL1344_P2_0048	nikA	CDS	relaxosome component
HE654725.1	34311	37011	1	SL1344_P2_0049	nikB	CDS	relaxase
HE654725.1	37047	39339	-1	SL1344_P2_0050	trbC	CDS	conjugal transfer protein
HE654725.1	39331	40402	-1	SL1344_P2_0051	trbB	CDS	conjugal transfer protein
HE654725.1	40420	41629	-1	SL1344_P2_0052	trbA	CDS	conjugal transfer protein
HE654725.1	41781	42066	1	SL1344_P2_0053	pndC	CDS	counter protein for PndA
HE654725.1	41941	42073	1	SL1344_P2_0054	pndA	CDS	post-segregation killing protein
HE654725.1	42695	42992	1	SL1344_P2_0054A	SL1344_P2_0054A	CDS	hypothetical plasmid protein
HE654725.1	43905	44568	-1	SL1344_P2_0055	exc	CDS	surface exclusion protein
HE654725.1	44632	46864	-1	SL1344_P2_0056	traY	CDS	conjugal transfer protein
HE654725.1	46891	47476	-1	SL1344_P2_0057	traX	CDS	putative membrane protein
HE654725.1	47504	48707	-1	SL1344_P2_0058	traW	CDS	conjugal transfer protein
HE654725.1	48673	49288	-1	SL1344_P2_0059	traV	CDS	conjugal transfer protein
HE654725.1	49287	52332	-1	SL1344_P2_0060	traU	CDS	conjugal transfer protein
HE654725.1	52421	53222	-1	SL1344_P2_0061	traT	CDS	conjugal transfer protein
HE654725.1	53205	53394	-1	SL1344_P2_0062	traS	CDS	conjugal transfer protein
HE654725.1	53457	53862	-1	SL1344_P2_0063	traR	CDS	conjugal transfer protein
HE654725.1	53912	54440	-1	SL1344_P2_0064	traQ	CDS	conjugal transfer protein
HE654725.1	54439	55144	-1	SL1344_P2_0065	traP	CDS	conjugal transfer protein
HE654725.1	55143	56433	-1	SL1344_P2_0066	traO	CDS	conjugal transfer protein
HE654725.1	56435	57419	-1	SL1344_P2_0067	traN	CDS	conjugal transfer protein
HE654725.1	57429	58122	-1	SL1344_P2_0068	traM	CDS	conjugal transfer protein
HE654725.1	58118	58466	-1	SL1344_P2_0069	traL	CDS	conjugal transfer protein
HE654725.1	58483	62251	-1	SL1344_P2_0071	sogL	CDS	DNA primase
HE654725.1	62340	62892	-1	SL1344_P2_0072	nuc	CDS	nuclease
HE654725.1	62906	63197	-1	SL1344_P2_0073	traK	CDS	conjugal transfer protein
HE654725.1	63193	64342	-1	SL1344_P2_0074	traJ	CDS	conjugal transfer protein, ATP-binding
HE654725.1	64338	65157	-1	SL1344_P2_0075	traI	CDS	conjugal transfer protein
HE654725.1	65153	65612	-1	SL1344_P2_0076	traH	CDS	conjugal transfer protein
HE654725.1	66006	66591	-1	SL1344_P2_0077	traG	CDS	conjugal transfer protein
HE654725.1	66650	67853	-1	SL1344_P2_0078	traF	CDS	conjugal transfer protein
HE654725.1	67937	68762	-1	SL1344_P2_0079	traE	CDS	conjugal transfer protein
HE654725.1	68912	70067	-1	SL1344_P2_0080	rci	CDS	shufflon-specific recombinase
HE654725.1	70131	70383	1	SL1344_P2_0081	shfB	CDS	shufflon protein B prime
HE654725.1	70384	70630	-1	SL1344_P2_0082	shfB2	CDS	shufflon protein B
HE654725.1	70652	71006	1	SL1344_P2_0083	shfC	CDS	shufflon protein C
HE654725.1	71002	72295	-1	SL1344_P2_0085	pilV	CDS	typeIV prepilin
HE654725.1	72294	72951	-1	SL1344_P2_0086	pilU	CDS	prepilin peptidase
HE654725.1	72935	73496	-1	SL1344_P2_0087	pilT	CDS	pilus protein
HE654725.1	73505	74120	-1	SL1344_P2_0088	pilS	CDS	typeIV prepilin
HE654725.1	74137	75235	-1	SL1344_P2_0089	pilR	CDS	pilus integral membrane protein
HE654725.1	75247	76801	-1	SL1344_P2_0090	pilQ	CDS	pilus ATP-binding protein
HE654725.1	76811	77264	-1	SL1344_P2_0091	pilP	CDS	pilus protein
HE654725.1	77250	78546	-1	SL1344_P2_0092	pilO	CDS	pilus protein
HE654725.1	78538	80221	-1	SL1344_P2_0093	pilN	CDS	lipoprotein
HE654725.1	80234	80672	-1	SL1344_P2_0094	pilM	CDS	pilus protein
HE654725.1	80671	81739	-1	SL1344_P2_0095	pilL	CDS	lipoprotein
HE654725.1	81772	82363	-1	SL1344_P2_0096	pilK	CDS	pilus protein
HE654725.1	82412	82865	-1	SL1344_P2_0097	pilJ	CDS	pilus protein
HE654725.1	82907	83162	-1	SL1344_P2_0098	pilI	CDS	pilus protein
HE654725.1	83429	83996	-1	SL1344_P2_0100	trcD	CDS	conjugal transfer protein
HE654725.1	84009	84693	-1	SL1344_P2_0101	traC	CDS	conjugal transfer protein
HE654725.1	84946	85480	-1	SL1344_P2_0102	traB	CDS	conjugal transfer protein
HE654725.1	85921	86209	-1	SL1344_P2_0103	traA	CDS	conjugal transfer protein
HE654726.1	26	842	-1	SL1344_P3_0001	sulII	CDS	dihydropteroate synthase type-2 (dihydropteroate synthase type ii) (dhps) (dihydropteroate pyrophosphorylase type ii)
HE654726.1	850	1075	-1	SL1344_P3_0002	SL1344_P3_0002	CDS	conserved hypothetical protein
HE654726.1	1149	1998	-1	SL1344_P3_0003	repC	CDS	replication protein c
HE654726.1	1987	2827	-1	SL1344_P3_0004	repA	CDS	regulatory protein
HE654726.1	2856	3063	-1	SL1344_P3_0005	SL1344_P3_0005	CDS	repressor protein
HE654726.1	3064	3277	-1	SL1344_P3_0006	SL1344_P3_0006	CDS	conserved hypothetical protein
HE654726.1	3337	5467	-1	SL1344_P3_0008	mobA	CDS	mobilization protein
HE654726.1	4305	4719	-1	SL1344_P3_0009	mobB	CDS	mobilization protein
HE654726.1	5665	5950	1	SL1344_P3_0011	mobC	CDS	mobilization protein c
